Sample_ID,Year,Venue,Stratum,Stratum_Population_Size,Stratum_Sample_Size,Inclusion_Probability,Weight,Sampled_Keyword,All_Keywords_Matched,Total_Matches_In_Paper,File_Path,Label,Notes,Reviewer
S0705,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,textembedding3large,"gpt4o, textembedding3large",10,icml_2025/16287_ShieldAgent-Shielding-Agents-via-Verifiable-Safety-Policy-Reasoning,,,
S0706,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/16368_Towards-Practical-Defect-Focused-Automated-Code-Review,,,
S0707,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o20240806,gpt4o20240806,1,icml_2025/2072_Improving-Parallel-Program-Performance-with-LLM-Optimizers-via-Agent-System-Interfaces,,,
S0708,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo0125,"claude35sonnet20241022, gpt4o, gpt4omini, gpt35turbo, gpt35turbo0125, gpt4omini20240718, o1mini20240912",137,icml_2025/2101_Monte-Carlo-Tree-Search-for-Comprehensive-Exploration-in-LLM-Based-Automatic-Heuristic-Design,,,
S0709,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,3,icml_2025/2277_Generalizing-from-SIMPLE-to-HARD-Visual-Reasoning-Can-We-Mitigate-Modality-Imbalance-in-VLMs,,,
S0710,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,textdavinci002,"textdavinci002, gpt4o, gpt4",10,icml_2025/2432_Evolving-Prompts-In-Context-An-Open-ended-Self-replicating-Perspective,,,
S0711,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4o20240806",3,icml_2025/2669_Is-Your-Model-Fairly-Certain-Uncertainty-Aware-Fairness-Evaluation-for-LLMs,,,
S0712,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",3,icml_2025/2670_Language-Models-May-Verbatim-Complete-Text-They-Were-Not-Explicitly-Trained-On,,,
S0713,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/2731_Instruct2See-Learning-to-Remove-Any-Obstructions-Across-Distributions,,,
S0714,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,1,icml_2025/3012_The-Hidden-Dimensions-of-LLM-Alignment-A-Multi-Dimensional-Analysis-of-Orthogonal-Safety-Directions,,,
S0715,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",2,icml_2025/3188_BRIDGE-Bootstrapping-Text-to-Control-Time-Series-Generation-via-Multi-Agent-Iterative-Optimization-and-Diffusion-Modelin,,,
S0716,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,45,icml_2025/3248_The-Energy-Loss-Phenomenon-in-RLHF-A-New-Perspective-on-Mitigating-Reward-Hacking,,,
S0717,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/3470_VerbalTS-Generating-Time-Series-from-Texts,,,
S0718,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/3552_Ex-VAD-Explainable-Fine-grained-Video-Anomaly-Detection-Based-on-Visual-Language-Models,,,
S0719,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/3598_PoisonedEye-Knowledge-Poisoning-Attack-on-Retrieval-Augmented-Generation-based-Large-Vision-Language-Models,,,
S0720,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"o1mini, o1, gpt4o",14,icml_2025/3634_On-the-Resilience-of-LLM-Based-Multi-Agent-Collaboration-with-Faulty-Agents,,,
S0721,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,3,icml_2025/3762_UniMC-Taming-Diffusion-Transformer-for-Unified-Keypoint-Guided-Multi-Class-Image-Generation,,,
S0722,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4omini",25,icml_2025/4000_Adapting-While-Learning-Grounding-LLMs-for-Scientific-Problems-with-Tool-Usage-Adaptation,,,
S0723,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15flash,"gpt4o, gpt4turbo, gemini15pro, gemini15flash",16,icml_2025/4591_GRADEO-Towards-Human-Like-Evaluation-for-Text-to-Video-Generation-via-Multi-Step-Reasoning,,,
S0724,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/4596_DocVXQA-Context-Aware-Visual-Explanations-for-Document-Question-Answering,,,
S0725,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4turbo, gpt35turbo, gpt4",6,icml_2025/4607_EffiCoder-Enhancing-Code-Generation-in-Large-Language-Models-through-Efficiency-Aware-Fine-tuning,,,
S0726,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/4626_am-ELO-A-Stable-Framework-for-Arena-based-LLM-Evaluation,,,
S0727,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,"gpt4o, gpt35turbo, gpt4, gpt4o20240513",16,icml_2025/4702_Agent-Workflow-Memory,,,
S0728,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/4713_AnalogGenie-Lite-Enhancing-Scalability-and-Precision-in-Circuit-Topology-Discovery-through-Lightweight-Graph-Modeling,,,
S0729,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/4729_From-Token-to-Rhythm-A-Multi-Scale-Approach-for-ECG-Language-Pretraining,,,
S0730,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt40613,"gpt4, gpt40613, gemini15pro",17,icml_2025/4801_R-I-P-Better-Models-by-Survival-of-the-Fittest-Prompts,,,
S0731,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt41106preview, claude35sonnet20240620, gpt4o, gpt4",32,icml_2025/4975_EnIGMA-Interactive-Tools-Substantially-Assist-LM-Agents-in-Finding-Security-Vulnerabilities,,,
S0732,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,claude35sonnet20240620,"claude35sonnet20240620, gemini15pro002, gemini15flash002, gpt4o, gpt4omini, gpt4o20240806, gpt4omini20240718, gemini15pro, gemini15flash",31,icml_2025/5145_Copilot-Arena-A-Platform-for-Code-LLM-Evaluation-in-the-Wild,,,
S0733,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,"o1preview, o1, gpt4o, gpt35turbo, gpt4",10,icml_2025/5286_RE-IMAGINE-Symbolic-Benchmark-Synthesis-for-Reasoning-Evaluation,,,
S0734,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",2,icml_2025/5288_EquivaMap-Leveraging-LLMs-for-Automatic-Equivalence-Checking-of-Optimization-Formulations,,,
S0735,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",9,icml_2025/5749_A-Mathematical-Framework-for-AI-Human-Integration-in-Work,,,
S0736,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4turbo, gpt35turbo, gpt4",52,icml_2025/5811_Aguvis-Unified-Pure-Vision-Agents-for-Autonomous-GUI-Interaction,,,
S0737,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15pro,"claude35sonnet20241022, gpt4o, gpt4, gpt4o20240513, gpt4o20241120, gpt4omini20240718, gemini15pro",17,icml_2025/5997_SNS-Bench-Defining-Building-and-Assessing-Capabilities-of-Large-Language-Models-in-Social-Networking-Services,,,
S0738,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,5,icml_2025/6204_Towards-an-Explainable-Comparison-and-Alignment-of-Feature-Embeddings,,,
S0739,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4omini, gpt4, textembedding3large, gemini15pro",11,icml_2025/6486_CodeSync-Synchronizing-Large-Language-Models-with-Dynamic-Code-Evolution-at-Scale,,,
S0740,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"o1preview, o1mini, o1, gpt4o, gpt4",50,icml_2025/6558_rStar-Math-Small-LLMs-Can-Master-Math-Reasoning-with-Self-Evolved-Deep-Thinking,,,
S0741,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"o1mini, o1, gpt4o",13,icml_2025/6639_Grokking-in-the-Wild-Data-Augmentation-for-Real-World-Multi-Hop-Reasoning-with-Transformers,,,
S0742,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15flash,"gpt4o, gpt4omini, gpt4o20240806, gpt4omini20240718, gemini15pro, gemini15flash",63,icml_2025/6690_B-score-Detecting-biases-in-large-language-models-using-response-history,,,
S0743,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt4",11,icml_2025/6787_On-Understanding-Attention-Based-In-Context-Learning-for-Categorical-Data,,,
S0744,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,1,icml_2025/7012_Generalization-in-Federated-Learning-A-Conditional-Mutual-Information-Framework,,,
S0745,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15pro,gemini15pro,2,icml_2025/7059_Enhancing-Rating-Based-Reinforcement-Learning-to-Effectively-Leverage-Feedback-from-Large-Vision-Language-Models,,,
S0746,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,24,icml_2025/7148_SyncMind-Measuring-Agent-Out-of-Sync-Recovery-in-Collaborative-Software-Engineering,,,
S0747,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,textembedding3large,textembedding3large,1,icml_2025/7244_Bayesian-Optimization-from-Human-Feedback-Near-Optimal-Regret-Bounds,,,
S0748,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt40125preview, gpt4turbo, gpt4, textembeddingada002",29,icml_2025/7344_Are-Large-Language-Models-Ready-for-Multi-Turn-Tabular-Data-Analysis,,,
S0749,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,dalle2,dalle2,1,icml_2025/7422_LLMs-can-see-and-hear-without-any-training,,,
S0750,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/7463_DOLPHIN-A-Programmable-Framework-for-Scalable-Neurosymbolic-Learning,,,
S0751,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/7527_Learning-to-Keep-a-Promise-Scaling-Language-Model-Decoding-Parallelism-with-Learned-Asynchronous-Decoding,,,
S0752,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4o, gpt35turbo, gpt4",9,icml_2025/7542_QLASS-Boosting-Language-Agent-Inference-via-Q-Guided-Stepwise-Search,,,
S0753,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,3,icml_2025/7609_Reflection-Window-Decoding-Text-Generation-with-Selective-Refinement,,,
S0754,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,4,icml_2025/7626_Boosting-Masked-ECG-Text-Auto-Encoders-as-Discriminative-Learners,,,
S0755,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4turbo,gpt4turbo,1,icml_2025/7644_Ladder-Residual-Parallelism-Aware-Architecture-for-Accelerating-Large-Model-Inference-with-Communication-Overlapping,,,
S0756,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,gpt4omini,1,icml_2025/7724_Learning-Multi-Level-Features-with-Matryoshka-Sparse-Autoencoders,,,
S0757,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4omini, gpt35turbo, gpt4",35,icml_2025/8057_GIVE-Structured-Reasoning-of-Large-Language-Models-with-Knowledge-Graph-Inspired-Veracity-Extrapolation,,,
S0758,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,8,icml_2025/8143_Towards-Cost-Effective-Reward-Guided-Text-Generation,,,
S0759,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,7,icml_2025/8182_Automated-Hypothesis-Validation-with-Agentic-Sequential-Falsifications,,,
S0760,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",2,icml_2025/8216_Contrastive-Localized-Language-Image-Pre-Training,,,
S0761,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,"gpt4omini, gpt4",4,icml_2025/8221_Towards-Global-level-Mechanistic-Interpretability-A-Perspective-of-Modular-Circuits-of-Large-Language-Models,,,
S0762,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo0125,gpt35turbo0125,3,icml_2025/8304_De-mark-Watermark-Removal-in-Large-Language-Models,,,
S0763,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/8455_Textual-Unlearning-Gives-a-False-Sense-of-Unlearning,,,
S0764,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt4o, gpt4",10,icml_2025/8763_Foundation-Molecular-Grammar-Multi-Modal-Foundation-Models-Induce-Interpretable-Molecular-Graph-Languages,,,
S0765,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15pro,"gpt4omini, gpt4, gemini15pro",7,icml_2025/8803_MATS-An-Audio-Language-Model-under-Text-only-Supervision,,,
S0766,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/8827_Unlocking-the-Capabilities-of-Large-Vision-Language-Models-for-Generalizable-and-Explainable-Deepfake-Detection,,,
S0767,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,1,icml_2025/8855_Freeze-Omni-A-Smart-and-Low-Latency-Speech-to-speech-Dialogue-Model-with-Frozen-LLM,,,
S0768,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4turbo,"gpt4turbo, gemini15pro",2,icml_2025/9122_MA-LoT-Model-Collaboration-Lean-based-Long-Chain-of-Thought-Reasoning-enhances-Formal-Theorem-Proving,,,
S0769,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gemini15flash,"gpt4omini, gpt4turbo, gpt4, gemini15pro, gemini15flash",11,icml_2025/9143_AutoEval-Done-Right-Using-Synthetic-Data-for-Model-Evaluation,,,
S0770,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,"gpt4omini, gpt4",41,icml_2025/9153_Agent-Reviewers-Domain-specific-Multimodal-Agents-with-Shared-Memory-for-Paper-Review,,,
S0771,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4omini,"gpt4omini, gpt35turbo, gpt4",16,icml_2025/9158_Sample-Efficient-Demonstration-Selection-for-In-Context-Learning,,,
S0772,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt35turbo,"gpt41106preview, gpt35turbo, gpt4, gpt4o20240513",6,icml_2025/9170_The-Best-of-Both-Worlds-Bridging-Quality-and-Diversity-in-Data-Selection-with-Bipartite-Graph,,,
S0773,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4,gpt4,1,icml_2025/9312_Representations-Shape-Weak-to-Strong-Generalization-Theoretical-Insights-and-Empirical-Predictions,,,
S0774,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,"gpt41106preview, gpt4o, gpt4omini, gpt4turbo, textembedding3small, gpt35turbo0125",86,icml_2025/9367_Cost-efficient-Collaboration-between-On-device-and-Cloud-Language-Models,,,
S0775,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,1,icml_2025/9499_MuLan-Adapting-Multilingual-Diffusion-Models-for-Hundreds-of-Languages-with-Negligible-Cost,,,
S0776,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o,gpt4o,1,icml_2025/9541_BSLoRA-Enhancing-the-Parameter-Efficiency-of-LoRA-with-Intra-Layer-and-Inter-Layer-Sharing,,,
S0777,2025,icml,2025-icml,617,127,0.20583468395461912,4.858267716535433,gpt4o20240806,"gpt4o, gpt4o20240806",4,icml_2025/9715_Diving-into-Self-Evolving-Training-for-Multimodal-Reasoning,,,
S0778,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/0245_GAM-Agent-Game-Theoretic-and-Uncertainty-Aware-Collaboration-for-Complex-Visual-Reasoning,,,
S0779,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4turbo,"gpt4o, gpt4turbo",4,neurips_2025/0443_Sherlock-Self-Correcting-Reasoning-in-Vision-Language-Models,,,
S0780,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro,"gpt4o, gpt4o20240806, gemini15pro",12,neurips_2025/0803_Reason-RFT-Reinforcement-Fine-Tuning-for-Visual-Reasoning-of-Vision-Language-Models,,,
S0781,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4",5,neurips_2025/10080_Leveraging-robust-optimization-for-llm-alignment-under-distribution-shifts,,,
S0782,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/10148_HIDISC-A-Hyperbolic-Framework-for-Domain-Generalization-with-Generalized-Category-Discovery,,,
S0783,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gemini20flash",5,neurips_2025/10204_VL-Rethinker-Incentivizing-Self-Reflection-of-Vision-Language-Models-with-Reinforcement-Learning,,,
S0784,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4turbo,"gpt4turbo, gpt4",22,neurips_2025/10276_MigGPT-Harnessing-Large-Language-Models-for-Automated-Migration-of-Out-of-Tree-Linux-Kernel-Patches-Across-Versions,,,
S0785,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/1035_VCM-Vision-Concept-Modeling-with-Adaptive-Vision-Token-Compression-via-Instruction-Fine-Tuning,,,
S0786,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/10489_Enhancing-Temporal-Understanding-in-Video-LLMs-through-Stacked-Temporal-Attention-in-Vision-Encoders,,,
S0787,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,4,neurips_2025/10546_BTL-UI-Blink-Think-Link-Reasoning-Model-for-GUI-Agent,,,
S0788,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o4mini,"o4mini, gpt4o",8,neurips_2025/10622_QoQ-Med-Building-Multimodal-Clinical-Foundation-Models-with-Domain-Aware-GRPO-Training,,,
S0789,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o1,"gpt41106preview, o1preview, o1mini, o1, gpt4o, gpt4",33,neurips_2025/10852_Can-Agent-Fix-Agent-Issues,,,
S0790,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt35turbo, gpt4",5,neurips_2025/10881_LLM-Safety-Alignment-is-Divergence-Estimation-in-Disguise,,,
S0791,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,14,neurips_2025/10923_AdaReasoner-Adaptive-Reasoning-Enables-More-Flexible-Thinking,,,
S0792,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",4,neurips_2025/10935_Automated-Detection-of-Visual-Attribute-Reliance-with-a-Self-Reflective-Agent,,,
S0793,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini25proexp0325,"gpt4o, gemini25proexp0325",10,neurips_2025/1099_Guard-Me-If-You-Know-Me-Protecting-Specific-Face-Identity-from-Deepfakes,,,
S0794,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,5,neurips_2025/1115_NaDRO-Leveraging-Dual-Reward-Strategies-for-LLMs-Training-on-Noisy-Data,,,
S0795,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/11207_On-the-Loss-of-Context-Awareness-in-General-Instruction-Fine-tuning,,,
S0796,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,dalle2,"dalle2, gpt4o, gpt4o20241120",11,neurips_2025/1121_GoT-Unleashing-Reasoning-Capability-of-MLLM-for-Visual-Generation-and-Editing,,,
S0797,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/11511_EnCompass-Enhancing-Agent-Programming-with-Search-Over-Program-Execution-Paths,,,
S0798,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,10,neurips_2025/11557_Adaptive-Batch-Wise-Sample-Scheduling-for-Direct-Preference-Optimization,,,
S0799,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o20240806,"gpt4o, gpt4o20240806",6,neurips_2025/11669_Attention-Your-Vision-Language-Model-Could-Be-Maliciously-Manipulated,,,
S0800,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",3,neurips_2025/11695_QFFT-Question-Free-Fine-Tuning-for-Adaptive-Reasoning,,,
S0801,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini",3,neurips_2025/11719_Whose-Instructions-Count-Resolving-Preference-Bias-in-Instruction-Fine-Tuning,,,
S0802,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o20241120,"gpt4o, gpt4o20241120",59,neurips_2025/11810_CORE-Reducing-UI-Exposure-in-Mobile-Agents-via-Collaboration-Between-Cloud-and-Local-LLMs,,,
S0803,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3,"gpt41, o3, o3mini, gpt4o, gpt35turbo",23,neurips_2025/12159_Dependency-Matters-Enhancing-LLM-Reasoning-with-Explicit-Knowledge-Grounding,,,
S0804,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,2,neurips_2025/12187_Understanding-and-Rectifying-Safety-Perception-Distortion-in-VLMs,,,
S0805,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini25pro,gemini25pro,8,neurips_2025/12224_Time-R1-Post-Training-Large-Vision-Language-Model-for-Temporal-Video-Grounding,,,
S0806,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3mini,"o3, o3mini, gpt4omini",13,neurips_2025/12226_Atom-of-Thoughts-for-Markov-LLM-Test-Time-Scaling,,,
S0807,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt45preview, gpt4o, gpt4",14,neurips_2025/1251_Tri-MARF-A-Tri-Modal-Multi-Agent-Responsive-Framework-for-Comprehensive-3D-Object-Annotation,,,
S0808,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,8,neurips_2025/12760_Knowledge-Starts-with-Practice-Knowledge-Aware-Exercise-Generative-Recommendation-with-Adaptive-Multi-Agent-Cooperation,,,
S0809,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/12774_TSENOR-Highly-Efficient-Algorithm-for-Finding-Transposable-N-M-Sparse-Masks,,,
S0810,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt40613,"gpt4o, gpt40613",3,neurips_2025/12810_DEXTER-Diffusion-Guided-EXplanations-with-TExtual-Reasoning-for-Vision-Models,,,
S0811,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt41106preview, gpt4",5,neurips_2025/12895_Less-is-More-Improving-LLM-Alignment-via-Preference-Data-Selection,,,
S0812,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o1mini,"o1mini, o1",2,neurips_2025/12904_Is-PRM-Necessary-Problem-Solving-RL-Implicitly-Induces-PRM-Capability-in-LLMs,,,
S0813,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,20,neurips_2025/12985_Explainable-Reinforcement-Learning-from-Human-Feedback-to-Improve-Alignment,,,
S0814,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4o20240513, gpt4o20241120",6,neurips_2025/1303_VideoLucy-Deep-Memory-Backtracking-for-Long-Video-Understanding,,,
S0815,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,4,neurips_2025/13171_NoisyGRPO-Incentivizing-Multimodal-CoT-Reasoning-via-Noise-Injection-and-Bayesian-Estimation,,,
S0816,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro,"gpt41, gpt4o, gemini15pro",17,neurips_2025/13594_Audio-Flamingo-3-Advancing-Audio-Intelligence-with-Fully-Open-Large-Audio-Language-Models,,,
S0817,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt40314, gpt4o, gpt4omini, gpt4, gemini15pro",6,neurips_2025/13654_Generate-but-Verify-Reducing-Hallucination-in-Vision-Language-Models-with-Retrospective-Resampling,,,
S0818,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41,gpt41,1,neurips_2025/13840_Better-Language-Model-Inversion-by-Compactly-Representing-Next-Token-Distributions,,,
S0819,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,dalle2,dalle2,3,neurips_2025/13854_UniGen-Enhanced-Training-Test-Time-Strategies-for-Unified-Multimodal-Understanding-and-Generation,,,
S0820,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o20240806,"gpt4o, gpt4o20240806",4,neurips_2025/13948_PARTONOMY-Large-Multimodal-Models-with-Part-Level-Visual-Understanding,,,
S0821,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/14007_Ground-Compose-Reinforce-Grounding-Language-in-Agentic-Behaviours-using-Limited-Data,,,
S0822,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,dalle2,dalle2,2,neurips_2025/14114_Towards-Generalizable-Detector-for-Generated-Image,,,
S0823,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini",5,neurips_2025/14382_WISA-World-simulator-assistant-for-physics-aware-text-to-video-generation,,,
S0824,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,chatgpt4olatest,"chatgpt4olatest, gpt41, gpt4o, gpt4omini, gpt4, gemini25flash",52,neurips_2025/14629_Self-Refining-Language-Model-Anonymizers-via-Adversarial-Distillation,,,
