Pair_ID,Year,Venue,Deprecated_Keyword,Sections_Hit,Window_Count,Label,Reasoning
D0305,2024,icml,claude21,3.1.1. MODELS | Q.3. Prompts for reformatting,2,Methods and Evaluation,"appears in pipeline and results: '2023b), GPT-3.5 (OpenAI, 2023a), Claude-2.1 (Anthropic, 2023), Abab5.5 (MiniMax, 2023) and' (3.1.1. MODELS)"
D0306,2024,icml,claude21,"I. Additional Results on LLaMA-2 Chat (70B), and Claude 2.1",1,Methods and Evaluation,"appears in pipeline and results: 'LLaMA-2 Chat (70B) and Claude-2.1' (I. Additional Results on LLaMA-2 Chat (70B), and...)"
D0307,2024,icml,claude21,1 Introduction | 5.1 Dataset | 7.4 Generalisability,6,Methods and Evaluation,Window blends LLM use with metrics and baselines.
D0308,2024,icml,claude21,2. Emergence of Free-Formed AI Collectives | 4.1. Emergence of social norms within AI collectives | 4.2. Robustness of AI collectives against the diffusion of antisocial behavior | 5. Open Challenges for Free-Formed AI Collectives | A. Cocktail Simulation,7,Methods,used in approach: '10 agents driven by Claude-2.1 4 to participate in a 'cocktail' (2. Emergence of Free-Formed AI Collectives)
D0309,2024,icml,claude3opus20240229,A. List of LLMs used | C. Full benchmark results for rest of LLMs,2,Evaluation,reported in evaluation: '| No | | Claude-3-opus-20240229 | 300 | No | RLAIF' (A. List of LLMs used)
D0310,2024,icml,claude3opus20240229,E.1 Simulated Evaluation,1,Methods and Evaluation,used in approach and evaluated: 'use the more powerful claude-3-opus-20240229 to perform this semantic equivalence check' (E.1 Simulated Evaluation)
D0311,2024,icml,codecushman001,3.3. Code Generation for Data Science | 4.2. OSS-INSTRUCT vs. Direct Finetuning,2,Methods,"used in approach: '(Nijkamp et al., 2023), Code-Cushman-001 (Microsoft, 2023a), StarCoder (Li et al' (3.3. Code Generation for Data Science)"
D0312,2024,icml,codecushman001,3.2. Results,1,Evaluation,baseline entry '| 11.7 | | code-cushman-001 | Left-to-right | 40.7 |' in Table 3 (3.2. Results)
D0313,2024,icml,codedavinci001,3.2. Results,1,Evaluation,baseline entry '| 18.1 | | code-davinci-001 | Left-to-right | 41.8 |' in Table 3 (3.2. Results)
D0314,2024,icml,codedavinci002,A.4.16. MULTIARITH,1,Methods and Evaluation,baseline plus pipeline use: 'on the GPT-3 ( code-davinci-002 ) model achieved the state-of-the-art (Wang' (A.4.16. MULTIARITH)
D0315,2024,icml,codedavinci002,3.2. Results,2,Evaluation,baseline entry '| 32.8 | | code-davinci-002 | Left-to-right | 57 |' in Table 3 (3.2. Results)
D0316,2024,icml,gpt35turbo0301,D.3. Arena Bench System Prompt,2,Methods,"used in approach: 'judgment, we set up GPT-3.5-Turbo-0301 as the baseline answer for all' (D.3. Arena Bench System Prompt)"
D0317,2024,icml,gpt35turbo0301,A.3. Details of Model Implementations,1,Methods and Evaluation,appears in pipeline and results: 'API OpenAI API | gpt-3.5-turbo-0301 gpt-4-1106-preview | | CodeGen-350M | Huggingface' (A.3. Details of Model...
D0318,2024,icml,gpt35turbo0301,A.2. Evaluation Details,1,Methods and Evaluation,used in approach and evaluated: 'all experiments using the gpt-3.5-turbo-0301 model' (A.2. Evaluation Details)
D0319,2024,icml,gpt35turbo0301,F.5. Details for Annotating with GPT-3.5-Turbo,1,Methods,'We use gpt-3.5-turbo-0301 10 to create responses for all' (F.5. Details for Annotating with GPT-3.5-Turbo)
D0320,2024,icml,gpt35turbo0301,3.4. Implementation Details,2,Methods,"'employ ChatGPT (i.e., the gpt3.5-turbo-0301 version) as the LLM' (3.4. Implementation Details)"
D0321,2024,icml,gpt35turbo0301,D.1. Additional details on experimental setup | D.2. Additional details on system architectures,2,N/A,Reviewer flagged listing/background mention without authorial use.
D0322,2024,icml,gpt35turbo0301,Evaluation Template,1,Methods and Evaluation,"both used and benchmarked: 'and reproducibility, we use GPT-3.5-turbo-0301 (which will be supported by OpenAI' (Evaluation Template)"
D0323,2024,icml,gpt35turbo0613,6.3. Validating Vote Quality | 7.1. Ranking system,2,Methods and Evaluation,appears in pipeline and results: 'well as GPT-4-Turbo and GPT-3.5-Turbo-0613' (6.3. Validating Vote Quality)
D0324,2024,icml,gpt35turbo0613,4. Evaluation,1,Methods and Evaluation,appears in pipeline and results: 'study GPT-3.5 Turbo ( gpt-3.5-turbo-0613 )' (4. Evaluation)
D0325,2024,icml,gpt35turbo0613,4.1. Experiment Configurations | 4.3. Uncertainty Decomposition,2,Methods and Evaluation,used in approach and evaluated: 'We use gpt-3.5-turbo-0613 as the default LLM for all' (4.1. Experiment Configurations)
D0326,2024,icml,gpt35turbo0613,2.3. CodeAct Gets More Done with Fewer Interactions | 3.1. CodeActInstruct: Agent-Environment Interactions | 3.2. CodeActAgent,4,Methods and Evaluation,appears in pipeline and results: '2 | | gpt-3.5-turbo-0613 | 74 . 4 | 73' (2.3. CodeAct Gets More Done...
D0327,2024,icml,gpt35turbo0613,7.1. Baselines and Implementation Details,1,Methods,"'results, we use the gpt-3.5-turbo-0613 and gpt-4-1106' (7.1. Baselines and Implementation Details)"
D0328,2024,icml,gpt35turbo0613,A. Offline Experiments Method Details,1,Methods,"'with text-only LLMs, specifically GPT-3.5-turbo-0613 and GPT-4turbo-1106-preview, using in-context learning in' (A. Offline Experiments Method Details)"
D0329,2024,icml,gpt35turbo0613,6. Related Works,1,Evaluation,GPT-3.5-turbo-0613 evaluated as base LLM for LEAP across BBH tasks
D0330,2024,icml,gpt35turbo0613,3.4. Self-Debug | P. Implementation Details for Evaluation | Q.3. Prompts for reformatting,3,Methods and Evaluation,"pipeline plus Table 6 entry: '| 0.71 | | gpt-3.5-turbo-0613 (OpenAI, 2023a) | 36 | 120' (3.4. Self-Debug)"
D0331,2024,icml,gpt35turbo0613,4.1. Performance Evaluation,1,Methods,Multiple method cues (we use/prompt/generate) for authorial use.
D0332,2024,icml,gpt35turbo0613,4. Experiments,1,Methods and Evaluation,"used in approach and evaluated: '2023a), GPT-3.5 Turbo ( gpt-3.5-turbo-0613 ) (OpenAI, 2023b), Gemini Pro (Google' (4. Experiments)"
D0333,2024,icml,gpt35turbo0613,4.1. Implementation | 4.2. Models in Comparison,3,Methods and Evaluation,used in approach and evaluated: 'pipeline and we employ GPT-3.5-Turbo-0613 for the extraction' (4.1. Implementation)
D0334,2024,icml,gpt35turbo0613,5. Results and Discussion | M. GPT 3.5 Results | GSM-8k with GPT3.5-Turbo,6,Methods and Evaluation,"both used and benchmarked: 'prompts for GSM-8k using GPT3.5-Turbo-0613 and GPT3.5-Turbo-1106, of 65.5% and 63.9%' (5. Results and Discussion)"
D0335,2024,icml,gpt35turbo0613,3.3. Why Use Pairwise Comparisons?,1,Methods and Evaluation,"used in approach and evaluated: 'the paper, we use GPT-3.5-turbo-0613 . learning, pairwise comparisons have been' (3.3. Why Use Pairwise..."
D0336,2024,icml,gpt35turbo0613,6 Analysis,1,Methods,gpt-3.5-turbo-0613 API used as LLM evaluator in pipeline
D0337,2024,icml,gpt35turbo0613,C.6. Impact of Proof Sketch Quality,1,Methods,'of informal proofs using gpt-3.5-turbo-0613 for problems from the miniF2F-valid dataset' (C.6. Impact of Proof Sketch Quality)
D0338,2024,icml,gpt35turbo16k0613,Q. Details for the Reformatting,1,Methods,'We use gpt-3.5-turbo-16k-0613 on reformatting' (Q. Details for the Reformatting)
D0339,2024,icml,gpt35turbo16k0613,5. Experiments,1,Evaluation,"reported in evaluation: 'We utilize GPT-3.5-turbo ( gpt3.5-turbo-16k-0613 ), GPT-4 (gpt-4-1106-preview) (OpenAI, 2023) and' (5. Experiments)"
D0340,2024,icml,gpt35turbo16k0613,4. Experiment Setup | B. Additional Results,3,Methods and Evaluation,"appears in pipeline and results: 'our experiments, named as gpt-3.5-turbo-16k-0613 for API endpoint' (4. Experiment Setup)"
D0341,2024,icml,gpt35turbo16k0613,4.3. Ablations,1,Methods and Evaluation,"baseline plus pipeline use: 'gpt-4-1106-preview ), GPT3.5 ( gpt-3.5-turbo-16k-0613 ), Claude-1 ( claude-instant-1 ), and' (4.3. Ablations)"
D0342,2024,icml,gpt41106visionpreview,5.1. Autoformalizing Theorem Statements | 5.2. Autoformalizing Proofs,2,Methods and Evaluation,used in approach and evaluated: '2024 using gpt-4-1106-preview and gpt-4-1106-vision-preview . | Dataset | 0-shot |' (5.1. Autoformalizing Theorem Statements)
D0343,2024,icml,gpt41106visionpreview,E. Experimental Details,1,Methods and Evaluation,"used in approach and evaluated: 'experiments, we employed the gpt-4-1106-vision-preview version of GPT-4-Turbo' (E. Experimental Details)"
D0344,2024,icml,gpt41106visionpreview,3.1. Dataset,1,Methods,'Response Generation We use GPT-41106-vision-preview API to automate the above-mentioned process' (3.1. Dataset)
D0345,2024,icml,gpt4turbopreview,3.2. Experiment Setup,1,Methods,Method/training section with explicit prompting and model-use verbs.
D0346,2024,icml,textada001,3.2. Tasks | 3.3. Results,2,Methods and Evaluation,"appears in pipeline and results: 'OpenAI family of models: text-ada-001 , text-baggage-001 , text-curie-001 , and' (3.2. Tasks)"
D0347,2024,icml,textbison,4. Experimental Results | A.1. Main Results | A.2. Pairwise t-tests,9,Evaluation,"reported in evaluation: 'well as PaLM2 ( text-bison ) (Anil et al., 2023) and' (4. Experimental Results)"
D0348,2024,icml,textbison,4.1. Performance summary | 4.2. Differences between behavioral and performance metrics,4,Evaluation,reported in evaluation: 'outperforming humans except for text-bison' (4.1. Performance summary)
D0349,2024,icml,textcurie001,3.2. Tasks,1,Methods,"used in approach: 'text-ada-001 , text-baggage-001 , text-curie-001 , and text-davinci-003 (in plots we' (3.2. Tasks)"
D0350,2024,icml,textcurie001,4. Experimental Evaluation | 4.2. Novel Applications Enabled by Prompt Sketching | 4.3. Discussion | B.1. Sketching for Output Formatting | C.1. Few-Shot Prompting,9,Methods and Evaluation,appears in pipeline and results: 'experimented with OpenAI's smaller text-curie-001 model (comparative study in App' (4. Experimental Evaluation)
D0351,2024,icml,textdavinci001,3.2. Main Results | 3.3.1. CHAT | H.4. Chat Benchmarks,3,Methods and Evaluation,both used and benchmarked: '(Evaluator: GPT4; Reference model: text-davinci-001 ) and MT-Bench. | Model |' (3.2. Main Results)
D0352,2024,icml,textdavinci002,A.4.4. CIVILCOMMENTS,1,Methods and Evaluation,baseline plus pipeline use: 'of the GPT-3.5 ( text-davinci-002 ) model achieved the state-of-the-art (Zhang' (A.4.4. CIVILCOMMENTS)
D0353,2024,icml,textdavinci002,A. Environment and Dataset Details | C.2. Additional Reproduction Details for WebShop Experiment,3,Methods and Evaluation,used in approach and evaluated: 'to 1000 with GPT-3 text-davinci-002 with prompts from ReAct's official implementation' (A. Environment and Dataset...
D0354,2024,icml,textdavinci002,4. Experimental Results | 4.1. Performance Results | 4.2. Resolution and Range. | A.15. LLM Rater,5,Evaluation,"reported in evaluation: 'InstructGPT (text-davinci-003), InstructGPT ( textdavinci-002 ) 6 , as well as' (4. Experimental Results)"
D0355,2024,icml,textdavinci002,A. List of LLMs used,1,Evaluation,reported in evaluation: '| No | | text-davinci-002 | 170 | No | No' (A. List of LLMs used)
D0356,2024,icml,textdavinci002,2.3. CodeAct Gets More Done with Fewer Interactions,2,Evaluation,reported in evaluation: '4 | | text-davinci-002 | 69 . 2 | 59' (2.3. CodeAct Gets More Done with Fewer...
D0357,2024,icml,textdavinci002,L. APE Instruction Induction tasks,3,Methods and Evaluation,appears in pipeline and results: 'Unlike text-davinci-002 our LLM is not instruction tuned' (L. APE Instruction Induction tasks)
D0358,2024,icml,textdavinci002,4.1. Main Results,1,Methods and Evaluation,appears in pipeline and results: 'performance among InstructGPT ( text-davinci-002 ; Ouyang et al' (4.1. Main Results)
D0359,2024,neurips,claude13,D.2 Downstream Evaluation,1,Methods and Evaluation,appears in pipeline and results: '| Claude | claude-2.0 claude-1.3 claude-instant-1.1 | - - - |' (D.2 Downstream Evaluation)
D0360,2024,neurips,claude20,D.2 Downstream Evaluation,1,Methods and Evaluation,appears in pipeline and results: '| | Claude | claude-2.0 claude-1.3 claude-instant-1.1 | - - -' (D.2 Downstream Evaluation)
D0361,2024,neurips,claude20,7 Related work | E.2 Scaling large language models improves long-form factuality | E.5 Full model-benchmarking results,3,Evaluation,reported in evaluation: '| 35.8 | | Claude-2. 1 | 38.3 | 6.5 |' (7 Related work)
D0362,2024,neurips,claude21,3.1 Dataset | A.2 Models | B.2 Baseline Evaluation Results | B.3 Knowledge Evaluation by Category | B.4 Other Baselines | D.2 Reasoning System | E Details on Fine-tuning,9,Methods and Evaluation,baseline plus pipeline use: '229 | 300 | Claude-2.1 | . 220 . 006 |' (3.1 Dataset)
D0363,2024,neurips,claude21,6 Larger LLMs are more factual | 7 Related work | E.2 Scaling large language models improves long-form factuality | E.5 Full model-benchmarking results,5,Evaluation,"baseline entry '(Claude-3- Opus), Claude-3-Sonnet-20240229 (Claude-3-Sonnet), Claude-2.1 , Claude- 2.0, Claude-Instant-1.2 (Claude-Instant) Claude-3-Haiku-20240307' in Table 1 (6 Larger LLMs are..."
D0364,2024,neurips,claude21,**Elo Uncovered: Robustness and Best Practices in** **Language Model Evaluation**,9,Evaluation,reported in evaluation: 'Claude-2.1 **Recorded Win rates** : 0.59 vs' (Elo Uncovered: Robustness and Best Practices in Language...)
D0365,2024,neurips,claude21,6 Experiment,1,Evaluation,baseline entry '| 0.2904 | | CLAUDE2.1 | FULL COS | 3/20 |' in Appendix A.2 (6 Experiment)
D0366,2024,neurips,claude3opus20240229,A.2 Aligned LLM Spec Details,1,Methods,'gpt-4-turbo-2024-04-09 . Anthropic / Claude3 Opus : claude-3-opus-20240229 . Anthropic / Claude3' (A.2 Aligned LLM Spec Details)
D0367,2024,neurips,claude3opus20240229,5.1 Implementation details,1,Methods,pipeline use: 'and Claude3 ( claude-3-opus-20240229 ) **' (5.1 Implementation details)
D0368,2024,neurips,claude3opus20240229,4 Experimental Setup,1,Methods,used in approach: 'gpt-4-1106-preview ) [34] and Claude 3 Opus ( claude-3-opus-20240229 ) [6]' (4 Experimental Setup)
D0369,2024,neurips,claude3opus20240229,A.2 Data,1,Evaluation,baseline entry 'https://console.anthropic.com/ | Proprietary | claude-3-opus-20240229 | | LLaVA1.5-7B [32] | https://huggingface.co/liuhaotian/llava-v1.5-7b' in Table 7 (A.2 Data)
D0370,2024,neurips,claude3opus20240229,3.3 Distribution-Aligned Black-Box Detection | 4.1 Setups,2,Methods and Evaluation,pipeline plus Table 1 entry: ') and Claude-3 ( claude-3-opus-20240229 )' (3.3 Distribution-Aligned Black-Box Detection)
D0371,2024,neurips,claude3opus20240229,6 Larger LLMs are more factual,1,Evaluation,"baseline entry 'families such as Gemini, Claude-3-Opus , and Claude3-Sonnet are able to' in Table 1 (6 Larger LLMs are..."
D0372,2024,neurips,claude3opus20240229,2.4 Acquiring reference answers,1,Methods,used in approach: 'Claude 3 refers to claude-3-opus-20240229' (2.4 Acquiring reference answers)
D0373,2024,neurips,claude3opus20240229,**Cooperate or Collapse: Emergence of Sustainable** **Cooperation in a Society of LLM Agents**,1,Methods and Evaluation,appears in pipeline and results: '`claude-3-sonnet-20240229` Opus $20 ` claude-3-opus-20240229 ` 3.5 $0.5 `gpt-3.5-turbo-0125` GPT 4' (Cooperate or Collapse: Emergence...
D0374,2024,neurips,claude3opus20240229,**Prediction-Powered Ranking of** **Large Language Models**,1,Methods,"used in approach: '(GPT3.5), GPT-4-0125-preview (GPT4) and Claude-3-Opus-20240229 (CL3), about all the (pre-processed) instances' (Prediction-Powered Ranking of Large Language Models)"
D0375,2024,neurips,claude3opus20240229,J Automated Interpretability,1,Methods and Evaluation,"baseline plus pipeline use: 'example, '7(F1) 14 Version: claude-3-opus-20240229 1(F2) 1(F3) + 9(S1) 9(S2) 4(S3)'' (J Automated Interpretability)"
D0376,2024,neurips,claude3sonnet20240229,A.2 Aligned LLM Spec Details,1,Methods,'claude-3-opus-20240229 . Anthropic / Claude3 Sonnet : claude-3-sonnet-20240229 . Anthropic / Claude3' (A.2 Aligned LLM Spec Details)
D0377,2024,neurips,claude3sonnet20240229,D.2 Model Cards,1,Methods,"used in approach: 'budget limits, we select claude-3-sonnet-20240229 API provided by Anthropic as a' (D.2 Model Cards)"
D0378,2024,neurips,claude3sonnet20240229,6 Larger LLMs are more factual,1,Evaluation,"baseline entry 'as Gemini, Claude-3-Opus, and Claude3-Sonnet are able to match or surpass' in Table 1 (6 Larger LLMs are..."
D0379,2024,neurips,claude3sonnet20240229,"**StrategyLLM: Large Language Models as Strategy** **Generators, Executors, Optimizers, and Evaluators for** Problem Solving [*]",1,Methods,"used in approach: 'GPT-4 Claude-3-Sonnet **Methods** CP StrategyQA MA Avg CP' (StrategyLLM: Large Language Models as Strategy Generators, Executors,...)"
D0380,2024,neurips,claude3sonnet20240229,**Cooperate or Collapse: Emergence of Sustainable** **Cooperation in a Society of LLM Agents**,1,Methods and Evaluation,appears in pipeline and results: 'cost Haiku $0.3 `claude-3-haiku-20240307` Claude 3 Sonnet $4 `claude-3-sonnet-20240229` Opus $20 `claude-3-opus-20240229`...' (Cooperate or Collapse...
D0381,2024,neurips,claudeinstant11,D.2 Downstream Evaluation,1,Methods and Evaluation,appears in pipeline and results: 'Claude | claude-2.0 claude-1.3 claude-instant-1.1 | - - - | -' (D.2 Downstream Evaluation)
D0382,2024,neurips,claudeinstant12,6 Larger LLMs are more factual,1,Evaluation,"baseline entry '(Claude-3-Sonnet), Claude-2.1, Claude- 2.0, Claude-Instant-1.2 (Claude-Instant) Claude-3-Haiku-20240307 (Claude-3- Haiku) | |' in Table 1 (6 Larger LLMs are..."
D0383,2024,neurips,codedavinci002,5.1 GPT models,1,N/A,"only background mention: 'in this family was code-davinci-002 , trained on text and...' in 5.1 GPT models"
D0384,2024,neurips,codedavinci002,1 Introduction,1,Methods,"pipeline use: 'scale of Codex ( code-davinci-002 ) [1], GPT-3.5 and GPT-4, and' (1 Introduction)"
D0385,2024,neurips,codedavinci002,5.2 APPS,1,Evaluation,"Strong evaluation language: metrics, baselines, performance."
D0386,2024,neurips,gemini10provision001,A.2 Data,1,Evaluation,baseline entry 'https://ai.google.dev/ | Proprietary | gemini-1.0-pro-vision-001 | | Claude3 [3] | https://console.anthropic.com/' in Table 7 (A.2 Data)
D0387,2024,neurips,gpt35turbo0301,A.2 Aligned LLM Spec Details,1,Methods,'/ GPT3.5 Turbo : gpt-3.5-turbo-0301 . OpenAI / GPT4 : gpt-4' (A.2 Aligned LLM Spec Details)
D0388,2024,neurips,gpt35turbo0301,4.1 Experimental setting,1,Methods and Evaluation,baseline plus pipeline use: '1) Prompting GPT-3.5 ( gpt-3.5-turbo-0301 ) and GPT-4 (gpt-4-0613) [26] to' (4.1 Experimental setting)
D0389,2024,neurips,gpt35turbo0301,5.3 Transferability,1,Methods,"used in approach: 'Mistral-7Bv0.1 [47], ChatGPT ( gpt-3.5-turbo-0301 ), GPT-4 (gpt-4-0613) [48], with greedy' (5.3 Transferability)"
D0390,2024,neurips,gpt35turbo0301,4.3 Main Results,1,Evaluation,"compared as baseline: 'versions. 'MAR' denotes the GPT-3.5-Turbo-0301 , 'JUN' denotes the GPT-3.5-Turbo-0613' (4.3 Main Results)"
D0391,2024,neurips,gpt35turbo0301,3.3 Distribution-Aligned Black-Box Detection | 4.1 Setups,2,Methods and Evaluation,"pipeline plus Table 1 entry: 'source models ChatGPT ( GPT-3.5-Turbo-0301 ), GPT-4 ( GPT-4-0613 ) and' (3.3 Distribution-Aligned Black-Box Detection)"
D0392,2024,neurips,gpt35turbo0301,4.2 Implementation Details | 4.3 Main Results,9,Methods and Evaluation,appears in pipeline and results: '19.75 1.64 | | GPT-3.5-Turbo-0301 GPT-3.5-Turbo-1106 | 0.28 (22.2%) 0.28 |' (4.2 Implementation Details)
D0393,2024,neurips,gpt35turbo0301,C.3.2 Implementation Details,1,Methods and Evaluation,"both used and benchmarked: 'baseline methods, we use GPT-3.5-turbo-0301 (supported by OpenAI API) as the' (C.3.2 Implementation Details)"
D0394,2024,neurips,gpt35turbo0301,4.2 Additional Experimental Results,1,Evaluation,baseline entry '| - | | GPT-3.5-Turbo-0301 | - | 7.94 | 18.1' in Table 3 (4.2 Additional Experimental Results)
D0395,2024,neurips,gpt35turbo0301,4 Evaluation,1,Methods and Evaluation,"appears in pipeline and results: 'checkpoint; GPT-3.5-turbo with the gpt-3.5-turbo-0301 checkpoint, both of which are RLHF-tuned' (4 Evaluation)"
D0396,2024,neurips,gpt35turbo0613,5.1 Baselines | 5.2 CHATRAG BENCH: Evaluation Benchmarks | 6.1 Main Results | 6.2 Evaluation of Unanswerable Case | A.2 Fine-grained Analyses | I Case Study,9,Evaluation,"compared as baseline: 'very strong OpenAI models: GPT-3.5-Turbo-0613 , GPT-4-0613, and GPT-4-Turbo-2024-04-09' (5.1 Baselines)"
D0397,2024,neurips,gpt35turbo0613,2.2 LLMAgent Setting | 3.3 Basic Analysis of Agent Trust | 4.3 Behavioral Factor 2: Risk Perception | Content of Appendix | E Statistical Testing,5,Methods and Evaluation,"used in approach and evaluated: 'open-source LLMs including GPT-4, GPT-3.5-turbo-0613 , GPT-3.5-turbo-16k0613, text-davinci-003, GPT-3.5-turbo-instruct, Llama2-7b (or' (2.2 LLMAgent Setting)"
D0398,2024,neurips,gpt35turbo0613,D.2 Downstream Evaluation,1,Methods and Evaluation,appears in pipeline and results: 'GPT | gpt-4-0613 gpt-4-0314 gpt-3.5-turbo-0613 | - - - | -' (D.2 Downstream Evaluation)
D0399,2024,neurips,gpt35turbo0613,3.1 Experimental setup,2,Methods and Evaluation,"appears in pipeline and results: 'training cutoff date for GPT-3.5-turbo-0613 , provides a more rigorous validation' (3.1 Experimental setup)"
D0400,2024,neurips,gpt35turbo0613,4.3 Main Results,1,Evaluation,"compared as baseline: ''JUN' denotes the GPT-3.5-Turbo-0613 , and 'JAN' denotes the latest' (4.3 Main Results)"
